Format,Title,Artist,Release Year,Genre(s),Country,RIYL,Location (Shelf),Album Cover URL,Fill In?
Record,If the Shoe Fits,Pure Prairie League,1976,Southern Rock,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/ed/f0/e7/edf0e7c9-68aa-56a4-2ed0-8e4feec8fe90/886445558005.jpg/600x600bb.jpg,
Record,Dance,Pure Prairie League,1976,Country Rock,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/19/ab/ef/19abef95-05c3-5dce-2b5a-cf130d2cd833/mzm.hlsqlktd.jpg/600x600bb.jpg,
Record,The Quinaimes Band,The Quinaimes Band,1971,"Country Rock, Pop Rock",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music2/v4/48/a5/ce/48a5cee5-ff82-da0a-01a7-68060b5194da/603497925056.jpg/600x600bb.jpg,
Record,Bonnie Raitt,Bonnie Raitt,1971,"Blues Rock, Acoustic, Chicago Blues, Folk",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/17/49/6d/17496df0-d0fe-6f49-e2a3-78d5189513f8/mzi.arvtsjoj.jpg/600x600bb.jpg,
Record,The Hermit,John Renbourn,1976,"Renaissance, Folk",UK,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/e3/e7/e2/e3e7e245-2b00-9f98-0103-c9055ab10cd0/4050538564891.jpg/600x600bb.jpg,
Record,The Lady and the Unicorn,John Renbourn,1970,Folk,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/48/9d/df/489ddfb7-9c0e-33ff-2704-00a978f215e1/0602527752976.jpg/600x600bb.jpg,
Record,Live in America,John Renbourn,1982,"Folk, Acoustic",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/4a/23/3d/4a233d8a-c6ab-2aca-0354-68e59bd22de4/00888072077928.rgb.jpg/600x600bb.jpg,
Record,Sir John Alot Of,John Renbourn,1968,"Folk Rock, Acoustic",UK,,"""H2""",https://i.discogs.com/KOrCT8DgKpvhBRbfk7SITPX_t3EzJwhTlBSbDecGSLk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NjYz/NjItMTQ5MDI4NTE2/OS04NjU0LmpwZWc.jpeg,
Record,Jerry Riopelle,Jerry Riopelle,1971,Rock,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music/e1/bf/e0/mzi.qtdpxwjz.jpg/600x600bb.jpg,
Record,Mar West,The Tony Rice Unit,1980,"Bluegrass, Progressive Bluegrass, Modal",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/40/9e/15/409e1587-5910-33d1-5e21-7114aa101632/19CRGIM11184.rgb.jpg/600x600bb.jpg,
Record,McKendree Spring,McKendree Spring,1969,"Folk, Folk Rock",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music/c6/12/20/mzi.mwqhpwmw.tif/600x600bb.jpg,
Record,Irish Heartbeat,Van Morrison and the Chieftains,1988,"Folk, Celtic",Europe,,"""H2""",https://i.discogs.com/JTcDahX4Enj2AZunC8mMp8F6tX9IgQ9qRmsktz-5Iyc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExODE5/NTctMTU3MTU2OTU5/OC01NTY4LmpwZWc.jpeg,
Record,Only One Love in my Life,Ronnie Milsap,1978,Country,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f3/e7/ec/f3e7eca1-c9c6-adb9-27e4-4e6509eaf66d/00886444828963.rgb.jpg/600x600bb.jpg,
Record,Fingers Don't Fail Me Now,Dale Miller,1980,"Folk, Hillbilly",UK,,"""H2""",https://i.discogs.com/BItwbZJwU5yT7uR6Mm7YeyQvbjQIBlXJifdoj4FFDPg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk3NDc5/NzQtMTQ4NTczMzk0/MC0yNzg3LmpwZWc.jpeg,
Record,Changing Channels,Jerry Douglas,1987,Bluegrass,US,,"""H2""",https://i.discogs.com/fYdb9GjI8Ai3F3YluDollCZONf_gep4co1QH-IpRYek/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzNjY2/NzktMTMxMjczMTM3/NC5qcGVn.jpeg,
Record,Barabajagal,Donovan,1969,"Folk, Folk Rock, Psychedelic Rock",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/8e/1e/0f/8e1e0f4b-1992-8c19-61c3-ce404bf19aca/dj.mtezlpuw.jpg/600x600bb.jpg,
Record,These Knees Have Seen the World,The Dinner Ladies,1988,Folk,UK,,"""H2""",https://lastfm.freetls.fastly.net/i/u/300x300/b1e10a3e2544f8a5445e1e889102c66f.jpg,
Record,Make a Little Magic,Dirt Band,1980,"Country Rock, Soft Rock",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/ac/b2/8e/acb28ed5-7bc4-ee67-f796-c99874344200/05099921284052.jpg/600x600bb.jpg,
Record,Rock On,Sandy Denny,1972,Folk Rock,UK,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/0f/f9/4c/0ff94cf3-49cb-bf47-e97e-eddb0c530709/00602498280225.rgb.jpg/600x600bb.jpg,
Record,The North Star Grassman and the Ravens,Sandy Denny,1971,Folk Rock,UK,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ee/d1/90/eed190ca-0fd4-98b0-a602-c6799c768c01/00600753340585.rgb.jpg/600x600bb.jpg,
Record,Rendezvous,Sandy Denny,1977,"Folk, Folk Rock",UK,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/20/a5/a5/20a5a562-2084-2943-eecc-813aec2c342e/00602498280249.rgb.jpg/600x600bb.jpg,
Record,Acoustic Music to Suit Most Occasions,The Deighton Family,1988,"Folk, World, & Country",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/38/c9/5c/38c95c87-0e28-33dc-252f-1f1162f23ff8/00888072081826.rgb.jpg/600x600bb.jpg,
Record,Live in Japan,JD Crowe and the New South,1982,Bluegrass,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/21/4b/86/214b8618-1c20-278d-dbb1-0e314b585faf/19CRGIM10586.rgb.jpg/600x600bb.jpg,
Record,You can Share my Blanket,JD Crowe and the New South,1977,Bluegrass,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d5/63/e1/d563e157-62fd-92e7-0bf8-f9abb9d7cd5b/150.jpg/600x600bb.jpg,
Record,Straight Ahead,JD Crowe and the New South,1986,Bluegrass,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/3f/27/74/3f27749f-76fa-2091-d040-3abe78a2b272/19CRGIM17860.rgb.jpg/600x600bb.jpg,
Record,Ain't Living Long Like This,Rodney Crowell,1978,"Country, Country Rock, Folk Rock",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/e1/08/de/e108de10-aab4-dc10-62d7-90b39cde9a0c/s06.xsaqrhkb.jpg/600x600bb.jpg,
Record,Mule,Alice Donut,1990,Alternative Rock,UK & Europe,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music/60/3c/0b/mzi.yqhtxvsn.jpg/600x600bb.jpg,
Record,Quarter Moon in a Ten Cent Town,Emmylou Harris,1978,Country,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music/y2004/m02/d24/h17/s02.jgmatmea.jpg/600x600bb.jpg,
Record,Last of the Red Hot Burritos,Flying Burrito Bros,1972,Country Rock,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/38/ab/3e/38ab3e2d-a1c2-3e07-0a83-006d65586c69/00731452023926.rgb.jpg/600x600bb.jpg,
Record,Guitar Town,Steve Earle,1986,"Country, Honky Tonk",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/6d/5a/01/6d5a013a-f20c-c9eb-b062-51e8b493bbc6/00602547849410.rgb.jpg/600x600bb.jpg,
Record,Honky Tonk Music,The Dusty Chaps,2015,"Country, Country Rock",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/17/00/a2/1700a23b-2441-5133-7cb8-344168f45cd4/14UMGIM42058.rgb.jpg/600x600bb.jpg,
Record,High and Outside,Steve Goodman,1979,"Folk, Folk Rock",US,,"""H2""",https://lastfm.freetls.fastly.net/i/u/300x300/22b6f2589ccccedb4db9a193804fd58b.jpg,
Record,My Kinda Place,Paul Geremia,1986,"Country Blues, Folk",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/c1/b1/eb/c1b1eba8-aa52-fe41-2ef3-20d74586457c/00888072086661.rgb.jpg/600x600bb.jpg,
Record,Volume 2,Georgia Fiddle Bands,,Country,US,,"""H2""",https://i.discogs.com/yALTyTxTZUWpM75zVnOF1Fyrs2v1yNpMZEAa4E05e3E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQxMzE0/OTEtMTM1NjM0OTc4/MC02OTIxLmpwZWc.jpeg,
Record,Hymn to the Seeker,Mac Gayden,1976,"Country, Country Rock",US,,"""H2""",https://lastfm.freetls.fastly.net/i/u/300x300/e1ee5538208847919f9d42de4e4a9d62.jpg,
Record,Duduk Music from Armenia,Djivan Gasparyan,1999,Folk,Germany,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music/v4/35/92/2b/35922b61-e946-efd5-0031-6c4fba6f67a9/Jivan_-_Old_New_Memories.jpg/600x600bb.jpg,
Record,Selbstkontrolle,Freiwillige,1980,"Electro, Synth-pop, Minimal",Germany,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/73/cc/93/73cc93d2-0f0d-96f1-febe-eb7ec14ad3b0/4047179073523_3000.jpg/600x600bb.jpg,
Record,Images,Michael Garrison,1986,"Ambient, Berlin-School",Germany,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/5d/dd/0c/5ddd0c71-4808-80dd-c9e3-02dacdbd07f7/5050580830868.png/600x600bb.jpg,
Record,High Country Snows,Dan Fogelberg,1985,"Folk Rock, Country Rock, Soft Rock",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Features/97/71/65/dj.popbnbme.jpg/600x600bb.jpg,
Record,Airborne,Flying Burrito Bros,1976,Country Rock,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2f/ed/91/2fed9111-20c6-65a8-1c93-d9bf15090af6/196872689235.jpg/600x600bb.jpg,
Record,Beat This,The Aesthetics,2018,Power Pop,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/2e/f5/71/2ef5718c-1a70-32bf-4c44-c6d30ea9ad0b/814519024354.jpg/600x600bb.jpg,
Record,The World of,Flatt and Scruggs,1972,Bluegrass,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music62/v4/a2/c4/38/a2c4385a-7504-23db-5f92-b3c9d6ed1c80/886444413008.jpg/600x600bb.jpg,
Record,Voyages,Kevin Roth,1986,Folk,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music/7d/2b/b2/mzi.hyddleic.tif/600x600bb.jpg,
Record,And the Destroyers,George Thorowood,1992,,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/59/73/35/597335e0-244e-2fbb-8146-9db20c0d885f/13UMGIM49915.rgb.jpg/600x600bb.jpg,
Record,LAst Chance,Chip Taylors,1973,Country Rock,US,,"""H2""",https://i.discogs.com/7OcoNmh85cB_l00TaPWZFNjEdHFX8fEGQw02Ix186fU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNjky/OTktMTMzNTU5NTk4/My5qcGVn.jpeg,
Record,Elephant Mountain,Youngbloods,1969,"Folk Rock, Psychedelic Rock",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music/v4/6c/11/fc/6c11fcfd-6d1a-45e4-f552-0ded13b1ea26/886444447232.jpg/600x600bb.jpg,
Record,"Guiatrs, Cadillacs, etc.",Dwight Yoakam,1986,,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/c4/23/b2/c423b24b-0d25-d570-e36b-19be9b0ddc49/603497838110.jpg/600x600bb.jpg,
Record,Buenas Noches from a Lonely Room,Dwight Yoakam,1988,"Country, Bakersfield Sound",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/da/1a/f2/da1af24d-71d9-035a-7017-111a1ce091f0/603497893607.jpg/600x600bb.jpg,
Record,Time to Move On,Glenn Yarbrough,1964,"Country, Folk",US,,"""H2""",https://lastfm.freetls.fastly.net/i/u/300x300/739f07101fb3eb7014d6f1536d95d755.jpg,
Record,Womad Talking Book,Various Artists,1985,"Griot, Celtic, Gamelan, Cumbia, Aboriginal, African, Soukous, Folk, Soca",UK,,"""H2""",https://i.discogs.com/YJIl6uZLK_xI2BdfV_TF29IlQ7Ug0fFtErtRJ54REcQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5ODUy/NTMtMTQyMTkxMTkz/MS0yNjEyLmpwZWc.jpeg,
Record,The Magical World of,Roger Whittaker,1975,"Children's, Stage & Screen",UK,,"""H2""",https://i.discogs.com/sBEWGbZd153aliLqWyhL-nJn_QsDY0N7lV3M2CpWxDw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NjY5/NzYtMTI3Njc5NzI4/My5qcGVn.jpeg,
Record,Two Days in November,Doc and MErle Watson,1974,"Country Blues, Folk",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/0a/e1/f8/0ae1f88a-f723-2ef1-afba-9e3c04b15ead/00015891388953.jpg/600x600bb.jpg,
Record,Then and Now,Doc and MErle Watson,1977,"Country Blues, Country, Folk",US,,"""H2""",https://lastfm.freetls.fastly.net/i/u/300x300/1eaf515f227b46118f8f545691ff3ae3.png,
Record,Big Earful,Claudia Schmidt,1987,"Folk, Folk Rock",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music/y2005/m04/d18/h12/s05.dvpyiwih.jpg/600x600bb.jpg,
Record,Family Portrait,Earl Scruggs Revue,1976,"Country, Country Rock, Bluegrass",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music/f4/fc/cc/mzi.jahefqyw.jpg/600x600bb.jpg,
Record,Deadlines,Strawbs,1978,Prog Rock,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/fe/07/75/fe0775f8-5f12-1101-4470-6bb41f53518f/193483948485.jpg/600x600bb.jpg,
Record,Harpes Du Nouvel Age,Alan Stivell,1986,"Folk Rock, Folk",US,,"""H2""",https://lastfm.freetls.fastly.net/i/u/300x300/acae6bd780dbdc1817ccc2ec9f1d021a.jpg,
Record,Stephen Stills,Stephen Stills,1970,Blues Rock,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/cd/31/3a/cd313afd-f516-4274-5dae-bcde65d57727/081227928964.jpg/600x600bb.jpg,
Record,Past Present and Future,Al Stewart,1974,Pop Rock,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music/13/c9/d1/mzi.jlmtcfmw.jpg/600x600bb.jpg,
Record,Wholly Humble Heart,Martin Stephenson,1988,"Blues Rock, Acoustic, Indie Rock, Folk",UK,,"""H2""",https://i.discogs.com/eBAhBC_0aCuhkEganZAwS2NbSPuy_T-5IHCqFRxz4Ms/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2Nzg1/ODMtMTI0ODY5MjAz/MS5qcGVn.jpeg,
Record,Sons of the Pioneers,Sons of the Pioneers,2021,Country,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/89/23/77/892377e7-0f63-e3c5-e9c2-c2b87768ee15/456306.jpg/600x600bb.jpg,
Record,The Two Sides Of,The Smothers Brothers,1962,"Comedy, Folk",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/35/7d/46/357d4639-6ee5-6c71-f1e2-d5963cfa7f07/00602527894720.rgb.jpg/600x600bb.jpg,
Record,No Limit,Fred Small,1985,"Folk, World, & Country",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/40/79/19/4079193d-44ab-0766-ff2b-2f30986f75d8/19CRGIM11188.rgb.jpg/600x600bb.jpg,
Record,Corky Siegel,Corky Siegel,1976,Harmonica Blues,US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/0d/92/4d/0d924d0e-4bb8-36da-c3c2-26e0c4a9bba3/23UMGIM05248.rgb.jpg/600x600bb.jpg,
Record,Side of the Road Gang,Side of the Road Gang,1976,"Folk, World, & Country",US,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Features114/v4/55/b9/c1/55b9c183-36d9-ec04-6542-d92b4af5b3c0/dj.frlpydie.jpg/600x600bb.jpg,
Record,Soul Searcher,Shankar,1990,Indian Classical,US,,"""H2""",https://lastfm.freetls.fastly.net/i/u/300x300/65cbb8dfe226e2a206be3eb017fccadc.jpg,
Record,Bluegrass,Shady Grove Band,2001,"Bluegrass, Hillbilly, Country",UK,,"""H2""",https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/6a/ae/a3/6aaea39f-60e2-5139-5a4c-dcfd593d08f1/s05.fbhuesxr.jpg/600x600bb.jpg,
,,,,,,,,,
Record,Bird of Paradise,Djavan,1988,MPB,US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/7b/ac/d5/7bacd5be-cc73-d576-8456-e7d324aa569b/886448192435.jpg/600x600bb.jpg,Been Filled
Record,Roger Manning,Roger Manning,1988,Folk Rock,US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2d/cf/42/2dcf4244-d7a4-26a0-7865-4b8f50290ba1/889845256137.jpg/600x600bb.jpg,Been Filled
Record,Routes,Ramsey Lewis,1980,"Soul-Jazz, Jazz-Funk",US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music127/v4/75/7a/3d/757a3da8-8693-73d7-8f6f-2429c6fe649d/886446489384.jpg/600x600bb.jpg,Been Filled
Record,Messina,Jim Messina,1981,"AOR, Reggae-Pop, Jazz-Rock",US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music/v4/e3/a2/b7/e3a2b7dc-68fa-c0cb-9629-0e038b11f228/603497904310.jpg/600x600bb.jpg,Been Filled
Record,Letter From Home,Pat Metheny Group,1989,"Contemporary Jazz, Fusion",Europe,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/96/fc/ff/96fcffbf-8e60-3acd-82e7-1f5422520df0/75597941166.jpg/600x600bb.jpg,Been Filled
Record,Joyride,Joyride,1991,"Pop Rock, Ballad, Europop",Europe,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/68/a4/0d/68a40dc9-210a-25da-09fa-4e0de3820e6d/075679602978.jpg/600x600bb.jpg,Been Filled
Record,The Savoy Sessions,Erroll Garner,1985,Swing,Germany,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/47/f6/94/47f694a9-3ec8-b024-2f3a-1ec13880abbe/00888072059283.rgb.jpg/600x600bb.jpg,Been Filled
Record,Volume,SWA,1991,"Alternative Rock, Jazz-Rock, Punk, Hardcore",US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/df/5d/0f/df5d0fee-f61f-51ac-69cb-69777ef61425/889845205234.jpg/600x600bb.jpg,Been Filled
Record,Everything's Coming Up Rosie,Rosemary Clooney,1977,Swing,US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/b5/20/d8/b520d8ec-46b3-162f-a0b4-7bca10115bc7/00013431404729.rgb.jpg/600x600bb.jpg,Been Filled
Record,Wizard,Matrix,1978,Fusion,US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/be/92/cd/be92cdab-be4d-042a-13a4-f447018bc079/603497859368.jpg/600x600bb.jpg,Been Filled
Record,Concord Super Band,Scott Hamilton,1980,"Bop, Swing",US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/64/d1/da/64d1dacc-3ad4-d44d-ebbe-8999a2a8ddb9/00013431481928.rgb.jpg/600x600bb.jpg,Been Filled
Record,Live at Carnegie Hall,Stephane Grappelli,1984,Swing,US,,"""C1""",https://i.discogs.com/3innw87WcTEjI1t0bAg9f9TaudZmQOPI_hTKB-N0t-Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0NDIx/MTItMTc2NzAyNDg3/NC04OTM1LmpwZWc.jpeg,Been Filled
Record,Oleo,Urbie Green,1978,Jazz,US,,"""C1""",https://i.discogs.com/ixmf8dzKg__bHMRKcw7o5wUVhCTSRSueJy0Vnud9CYY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM1MTQz/NzAtMTMzMzQ2ODYw/Mi5qcGVn.jpeg,Been Filled
Record,Play with us Tonight,Rolly Gray and Sunfire,1983,Funk,US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/32/7e/9d/327e9d2f-a180-7e52-fe42-fc5d791553a7/190394422677.jpg/600x600bb.jpg,Been Filled
Record,Killer on the Rampage,Eddy Grant,1983,"Dub, Disco, Synth-pop, Reggae-Pop",US,,"""C1""",https://lastfm.freetls.fastly.net/i/u/300x300/34fd1c7ab0aa1390726550daa0b8133f.png,Been Filled
Record,Going for Broke,Eddy Grant,1984,"Pop Rock, Reggae-Pop",US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/87/b2/b6/87b2b663-63c7-011a-8e98-629598c4f03e/4062548122909.png/600x600bb.jpg,Been Filled
Record,Born Tuff,Eddy Grant,1986,"Reggae, Electro",Europe,,"""C1""",https://lastfm.freetls.fastly.net/i/u/300x300/35c5d37ce8b58d374022a0da537f41f0.jpg,Been Filled
Record,Dream Dancing,Anita Gravine,1984,Vocal,US,,"""C1""",https://i.discogs.com/tqKKtWYPytRWh29xa0lVdj5L393kI7HLq5TNbth3nvA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjgx/NDAtMTczMzQxMTc5/Ni05OTYyLmpwZWc.jpeg,Been Filled
Record,Condor,Bert Ligon,1981,"Fusion, Jazz-Funk",US,,"""C1""",https://lastfm.freetls.fastly.net/i/u/300x300/e3105a3f674545cca9747845ac64ef19.jpg,Been Filled
Record,What It Is,David Liebman,,Fusion,US,,"""C1""",https://lastfm.freetls.fastly.net/i/u/300x300/ceb71e6630b84c18a3213ad605cedaae.jpg,Been Filled
Record,The Two of Us,Ramsey Lewis and Nancy Wilson,1984,"Jazz-Funk, Soul",US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/86/48/43/86484320-6324-a518-3fae-d7277b431498/886446533605.jpg/600x600bb.jpg,Been Filled
Record,Safari to New Orleans,Ron Levy's Wild Kingdom,1988,Bayou Funk,US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music/41/f5/46/mzi.bpjxstvf.jpg/600x600bb.jpg,Been Filled
Record,Ron Levy's Wild Kingdom,Ron Levy's Wild Kingdom,1986,Jump Blues,USA & Canada,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music/70/a6/ef/mzi.dxfcjovk.jpg/600x600bb.jpg,Been Filled
Record,Levant Plays Gershwin,Oscar Levant,1955,Modern,US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Features/ea/59/c3/dj.ourkbpca.jpg/600x600bb.jpg,Been Filled
Record,A Collection of Her Best,Ketty Lester,,Funk / Soul,US,,"""C1""",https://i.discogs.com/Y9tvj-BibXD4g_V6pznW_ADi3iGj16HTdXwfa0ED9_k/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI5NDg1/MDUtMTY0MTUwMjI5/MS0yMDQ2LmpwZWc.jpeg,Been Filled
Record,There's gonna be Trouble...,Jay Leonhart,1984,"Contemporary Jazz, Post Bop",US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music/a7/f9/0d/mzi.vlwyygiy.jpg/600x600bb.jpg,Been Filled
Record,From The West,T Lavitz,1987,Smooth Jazz,US,,"""C1""",https://lastfm.freetls.fastly.net/i/u/300x300/c9eb3a0a8ff9737a728bb2ae7b4a9c3d.jpg,Been Filled
Record,Iron Path,Last Exit,1988,"Free Jazz, Grindcore",US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music117/v4/69/4d/67/694d67ca-7e6a-4b0d-b41e-a714452b0021/0825481407526_1448.jpg/600x600bb.jpg,Been Filled
Record,Playground,Steve Kuhn,1980,Modal,US,,"""C1""",https://lastfm.freetls.fastly.net/i/u/300x300/8eaa8055583fa60e06e03e819db6d5bf.jpg,Been Filled
Record,Maria Muldaur,Maria Muldaur,1973,Soft Rock,US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a9/f8/93/a9f8937a-498e-15fe-b12f-45e41e0742f9/075992720823.jpg/600x600bb.jpg,Been Filled
Record,Tight Fit,Mr B,1984,Soul,US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/66/e3/1e/66e31e3e-8129-4d08-12ee-584a0b7f38e8/0.jpg/600x600bb.jpg,Been Filled
Record,The Story of Bob Moses,Bob Moses,1987,"Avant-garde Jazz, Spoken Word, Contemporary Jazz",US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/ef/29/b3/ef29b3ba-0eb6-52c0-270c-ee2b7f1f7002/198588316450.jpg/600x600bb.jpg,Been Filled
Record,Long Ago and Far Away,Erroll Garner,1987,Jazz,US,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music/12/be/4a/mzi.wfeawswl.jpg/600x600bb.jpg,Been Filled
Record,It's Ok to listen to the gray voice,Jan Garbarek,1985,Contemporary Jazz,Germany,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/62/47/a1/6247a1ab-2844-a351-c8d0-64d8d343f685/00042282540621.rgb.jpg/600x600bb.jpg,Been Filled
Record,Eventyr,Jan Garbarek,1981,Contemporary Jazz,Germany,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/d7/c3/0d/d7c30da6-2ea9-1af5-f910-79d3852e25a5/00042282938428.rgb.jpg/600x600bb.jpg,Been Filled
Record,Aftenland,Jan Garbarek,1980,Contemporary Jazz,Germany,,"""C1""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/0b/25/78/0b2578d3-c3f3-c243-4845-77fd1c863319/00042283930421.rgb.jpg/600x600bb.jpg,Been Filled
